Customer_No,Prediction,Probability_Prediction
116270,0,0.34
116271,0,0.26
116272,0,0.29
116273,0,0.36
116274,0,0.38
116275,0,0.3
116276,0,0.12
116277,0,0.26
116278,0,0.06
116279,0,0.12
116280,0,0.3
116281,1,0.58
116282,0,0.34
116283,0,0.5
116284,0,0.33
116285,0,0.32
116286,1,0.5
116287,0,0.38
116288,0,0.34
116289,0,0.39
116290,0,0.44
116291,0,0.32
116292,0,0.2
116293,0,0.24
116294,0,0.18
116295,0,0.33
116296,0,0.44
116297,0,0.32
116298,0,0.2
116299,0,0.32
116300,0,0.3
116301,0,0.28
116302,0,0.06
116303,0,0.32
116304,1,0.57
116305,0,0.43
116306,0,0.28
116307,0,0.28
116308,0,0.38
116309,0,0.11
116310,0,0.32
116311,0,0.37
116312,0,0.18
116313,0,0.26
116314,1,0.58
116315,0,0.23
116316,0,0.37
116317,0,0.3
116318,1,0.56
116319,0,0.25
116320,0,0.14
116321,0,0.3
116322,0,0.25
116323,0,0.24
116324,0,0.16
116325,0,0.3
116326,0,0.24
116327,0,0.32
116328,0,0.27
116329,0,0.08
116330,0,0.2
116331,0,0.3
116332,0,0.34
116333,0,0.16
116334,0,0.33
116335,1,0.54
116336,0,0.41
116337,0,0.36
116338,0,0.28
116339,0,0.42
116340,1,0.51
116341,0,0.16
116342,0,0.24
116343,0,0.27
116344,0,0.16
116345,1,0.57
116346,0,0.28
116347,0,0.36
116348,0,0.36
116349,0,0.44
116350,0,0.37
116351,1,0.56
116352,0,0.27
116353,0,0.16
116354,0,0.24
116355,1,0.52
116356,0,0.26
116357,0,0.24
116358,0,0.28
116359,0,0.2
116360,0,0.25
116361,0,0.33
116362,0,0.24
116363,0,0.15
116364,0,0.35
116365,0,0.4
116366,0,0.44
116367,0,0.38
116368,1,0.52
116369,0,0.33
116370,1,0.56
116371,0,0.34
116372,0,0.46
116373,0,0.32
116374,0,0.32
116375,0,0.28
116376,0,0.26
116377,0,0.22
116378,0,0.29
116379,0,0.3
116380,0,0.37
116381,1,0.56
116382,0,0.23
116383,1,0.67
116384,0,0.34
116385,1,0.59
116386,0,0.2
116387,1,0.55
116388,0,0.14
116389,0,0.36
116390,0,0.05
116391,0,0.24
116392,1,0.52
116393,0,0.32
116394,0,0.2
116395,0,0.3
116396,0,0.14
116397,1,0.61
116398,0,0.18
116399,0,0.49
116400,0,0.4
116401,0,0.34
116402,0,0.28
116403,0,0.26
116404,0,0.26
116405,0,0.21
116406,0,0.26
116407,0,0.18
116408,0,0.42
116409,1,0.55
116410,0,0.36
116411,0,0.23
116412,0,0.12
116413,0,0.09
116414,0,0.42
116415,0,0.26
116416,0,0.42
116417,0,0.27
116418,0,0.25
116419,0,0.22
116420,0,0.38
116421,0,0.26
116422,0,0.04
116423,0,0.24
116424,0,0.31
116425,0,0.22
116426,0,0.12
116427,0,0.48
116428,0,0.16
116429,0,0.18
116430,0,0.2
116431,0,0.26
116432,0,0.08
116433,0,0.26
116434,0,0.32
116435,0,0.28
116436,0,0.24
116437,0,0.28
116438,0,0.24
116439,0,0.3
116440,0,0.2
116441,0,0.26
116442,0,0.26
116443,0,0.39
116444,1,0.72
116445,0,0.22
116446,0,0.2
116447,1,0.86
116448,0,0.14
116449,0,0.16
116450,0,0.29
116451,0,0.28
116452,0,0.26
116453,0,0.26
116454,0,0.34
116455,0,0.3
116456,0,0.22
116457,0,0.32
116458,0,0.19
116459,0,0.21
116460,0,0.32
116461,0,0.26
116462,0,0.46
116463,0,0.36
116464,1,0.66
116465,0,0.11
116466,0,0.24
116467,0,0.12
116468,0,0.24
116469,1,0.65
116470,0,0.29
116471,0,0.28
116472,0,0.34
116473,0,0.08
116474,0,0.21
116475,0,0.34
116476,0,0.44
116477,0,0.12
116478,0,0.3
116479,0,0.12
116480,0,0.24
116481,0,0.16
116482,0,0.32
116483,0,0.14
116484,0,0.1
116485,0,0.26
116486,0,0.23
116487,0,0.3
116488,0,0.18
116489,0,0.26
116490,0,0.05
116491,0,0.35
116492,0,0.24
116493,0,0.32
116494,0,0.25
116495,0,0.38
116496,0,0.44
116497,0,0.29
116498,0,0.26
116499,0,0.36
116500,0,0.4
116501,1,0.66
116502,0,0.28
116503,0,0.26
116504,0,0.18
116505,0,0.46
116506,0,0.27
116507,0,0.08
116508,0,0.18
116509,0,0.24
116510,0,0.18
116511,0,0.36
116512,0,0.29
116513,0,0.2
116514,0,0.26
116515,0,0.36
116516,0,0.2
116517,0,0.29
116518,0,0.24
116519,0,0.25
116520,0,0.31
116521,0,0.36
116522,0,0.26
116523,0,0.26
116524,0,0.29
116525,0,0.35
116526,0,0.41
116527,0,0.24
116528,0,0.18
116529,0,0.19
116530,0,0.31
116531,0,0.2
116532,0,0.31
116533,1,0.5
116534,0,0.5
116535,0,0.33
116536,1,0.64
116537,0,0.3
116538,1,0.71
116539,0,0.3
116540,0,0.36
116541,0,0.16
116542,0,0.12
116543,0,0.1
116544,0,0.18
116545,0,0.33
116546,0,0.34
116547,0,0.4
116548,0,0.26
116549,0,0.36
116550,0,0.24
116551,0,0.19
116552,0,0.22
116553,0,0.24
116554,0,0.27
116555,0,0.3
116556,0,0.36
116557,0,0.4
116558,0,0.26
116559,0,0.32
116560,0,0.26
116561,0,0.33
116562,0,0.2
116563,0,0.18
116564,0,0.16
116565,0,0.2
116566,0,0.06
116567,1,0.64
116568,0,0.33
116569,0,0.34
116570,0,0.2
116571,0,0.22
116572,1,0.52
116573,0,0.44
116574,0,0.33
116575,0,0.3
116576,0,0.22
116577,0,0.36
116578,0,0.26
116579,0,0.26
116580,0,0.24
116581,0,0.5
116582,0,0.13
116583,0,0.46
116584,0,0.44
116585,0,0.46
116586,0,0.3
116587,0,0.14
116588,0,0.42
116589,0,0.42
116590,0,0.26
116591,0,0.21
116592,0,0.2
116593,0,0.33
116594,0,0.14
116595,1,0.64
116596,0,0.4
116597,0,0.41
116598,0,0.25
116599,0,0.12
116600,0,0.22
116601,0,0.12
116602,0,0.2
116603,0,0.22
116604,0,0.5
116605,0,0.24
116606,0,0.28
116607,0,0.19
116608,0,0.42
116609,0,0.42
116610,0,0.19
116611,0,0.24
116612,0,0.4
116613,0,0.5
116614,0,0.4
116615,0,0.39
116616,0,0.14
116617,0,0.28
116618,0,0.24
116619,0,0.3
116620,0,0.14
116621,0,0.06
116622,0,0.28
116623,0,0.38
116624,0,0.35
116625,0,0.37
116626,0,0.16
116627,0,0.22
116628,0,0.45
116629,0,0.08
116630,0,0.31
116631,0,0.3
116632,1,0.56
116633,0,0.26
116634,0,0.16
116635,0,0.32
116636,0,0.22
116637,1,0.66
116638,0,0.29
116639,0,0.3
116640,0,0.16
116641,0,0.26
116642,0,0.37
116643,0,0.36
116644,0,0.26
116645,0,0.16
116646,0,0.1
116647,0,0.14
116648,0,0.02
116649,0,0.32
116650,0,0.3
116651,0,0.08
116652,0,0.26
116653,0,0.37
116654,0,0.33
116655,0,0.34
116656,0,0.06
116657,0,0.09
116658,0,0.06
116659,0,0.2
116660,0,0.24
116661,0,0.38
116662,0,0.34
116663,0,0.44
116664,0,0.2
116665,0,0.27
116666,0,0.28
116667,0,0.3
116668,0,0.16
116669,0,0.27
116670,0,0.22
116671,0,0.25
116672,0,0.18
116673,0,0.3
116674,0,0.22
116675,0,0.24
116676,1,0.68
116677,0,0.32
116678,0,0.06
116679,0,0.2
116680,0,0.28
116681,0,0.44
116682,0,0.41
116683,0,0.26
116684,0,0.35
116685,0,0.25
116686,0,0.36
116687,0,0.22
116688,0,0.18
116689,0,0.1
116690,0,0.34
116691,0,0.08
116692,0,0.43
116693,0,0.26
116694,0,0.12
116695,0,0.48
116696,0,0.18
116697,0,0.25
116698,0,0.33
116699,0,0.36
116700,0,0.32
116701,0,0.29
116702,0,0.38
116703,0,0.22
116704,0,0.07
116705,0,0.4
116706,0,0.31
116707,0,0.34
116708,0,0.36
116709,0,0.5
116710,0,0.3
116711,1,0.64
116712,0,0.34
116713,1,0.55
116714,0,0.28
116715,0,0.3
116716,0,0.3
116717,0,0.17
116718,0,0.27
116719,0,0.28
116720,0,0.36
116721,0,0.28
116722,0,0.16
116723,0,0.16
116724,0,0.24
116725,0,0.13
116726,0,0.23
116727,0,0.25
116728,0,0.31
116729,0,0.16
116730,0,0.37
116731,0,0.33
116732,0,0.3
116733,0,0.46
116734,0,0.2
116735,1,0.5
116736,0,0.28
116737,0,0.24
116738,0,0.34
116739,0,0.27
116740,0,0.34
116741,0,0.36
116742,0,0.2
116743,0,0.27
116744,0,0.21
116745,1,0.8
116746,0,0.44
116747,0,0.24
116748,0,0.34
116749,0,0.26
116750,0,0.38
116751,0,0.16
116752,0,0.25
116753,0,0.18
116754,0,0.35
116755,1,0.55
116756,0,0.12
116757,0,0.2
116758,0,0.34
116759,0,0.31
116760,0,0.29
116761,1,0.57
116762,0,0.32
116763,0,0.2
116764,0,0.24
116765,0,0.3
116766,0,0.28
116767,0,0.28
116768,1,0.57
116769,0,0.18
116770,0,0.32
116771,0,0.29
116772,0,0.2
116773,0,0.42
116774,0,0.3
116775,0,0.28
116776,0,0.18
116777,0,0.17
116778,0,0.24
116779,0,0.32
116780,0,0.34
116781,0,0.28
116782,0,0.16
116783,0,0.21
116784,0,0.29
116785,1,0.52
116786,0,0.22
116787,0,0.16
116788,0,0.26
116789,0,0.18
116790,0,0.18
116791,0,0.16
116792,0,0.27
116793,0,0.33
116794,0,0.27
116795,0,0.19
116796,0,0.2
116797,0,0.32
116798,1,0.72
116799,0,0.34
116800,0,0.26
116801,0,0.26
116802,0,0.41
116803,0,0.37
116804,0,0.37
116805,0,0.36
116806,0,0.09
116807,0,0.06
116808,0,0.49
116809,0,0.3
116810,0,0.26
116811,0,0.36
116812,0,0.31
116813,0,0.42
116814,0,0.23
116815,0,0.31
116816,0,0.34
116817,0,0.3
116818,0,0.27
116819,0,0.42
116820,0,0.41
116821,0,0.2
116822,0,0.34
116823,0,0.22
116824,0,0.12
116825,0,0.24
116826,1,0.52
116827,0,0.34
116828,0,0.06
116829,0,0.46
116830,0,0.12
116831,0,0.26
116832,0,0.36
116833,0,0.36
116834,0,0.24
116835,1,0.61
116836,0,0.1
116837,0,0.16
116838,0,0.31
116839,0,0.05
116840,0,0.36
116841,0,0.13
116842,0,0.13
116843,0,0.26
116844,0,0.3
116845,0,0.34
116846,0,0.29
116847,0,0.26
116848,1,0.59
116849,0,0.26
116850,0,0.22
116851,0,0.12
116852,0,0.43
116853,1,0.73
116854,0,0.2
116855,0,0.1
116856,0,0.46
116857,0,0.22
116858,0,0.42
116859,1,0.55
116860,0,0.08
116861,0,0.5
116862,0,0.27
116863,0,0.22
116864,0,0.15
116865,0,0.3
116866,0,0.4
116867,0,0.3
116868,0,0.32
116869,0,0.33
116870,0,0.26
116871,0,0.37
116872,1,0.55
116873,0,0.24
116874,0,0.09
116875,0,0.32
116876,0,0.26
116877,0,0.16
116878,0,0.35
116879,0,0.27
116880,0,0.16
116881,0,0.3
116882,0,0.36
116883,0,0.36
116884,1,0.63
116885,0,0.37
116886,1,0.72
116887,0,0.24
116888,1,0.58
116889,0,0.24
116890,1,0.64
116891,0,0.26
116892,0,0.23
116893,0,0.2
116894,0,0.39
116895,0,0.28
116896,0,0.23
116897,0,0.37
116898,0,0.19
116899,0,0.21
116900,0,0.26
116901,0,0.33
116902,0,0.24
116903,1,0.51
116904,0,0.22
116905,0,0.26
116906,0,0.28
116907,0,0.46
116908,0,0.28
116909,0,0.12
116910,0,0.37
116911,0,0.14
116912,0,0.38
116913,0,0.18
116914,0,0.22
116915,0,0.28
116916,0,0.44
116917,0,0.35
116918,0,0.21
116919,0,0.09
116920,0,0.3
116921,0,0.21
116922,0,0.47
116923,0,0.38
116924,0,0.3
116925,1,0.56
116926,0,0.35
116927,0,0.24
116928,0,0.32
116929,0,0.3
116930,0,0.3
116931,0,0.28
116932,0,0.27
116933,0,0.13
116934,0,0.4
116935,0,0.12
116936,0,0.3
116937,0,0.34
116938,0,0.05
116939,0,0.21
116940,0,0.38
116941,0,0.24
116942,0,0.18
116943,0,0.26
116944,0,0.12
116945,0,0.23
116946,0,0.3
116947,0,0.31
116948,1,0.62
116949,0,0.26
116950,0,0.3
116951,0,0.43
116952,0,0.11
116953,0,0.29
116954,0,0.38
116955,1,0.53
116956,0,0.3
116957,0,0.28
116958,0,0.2
116959,0,0.18
116960,0,0.27
116961,0,0.28
116962,0,0.3
116963,0,0.18
116964,0,0.26
116965,0,0.28
116966,0,0.42
116967,0,0.38
116968,0,0.5
116969,0,0.38
116970,0,0.23
116971,0,0.3
116972,0,0.23
116973,0,0.48
116974,0,0.16
116975,1,0.73
116976,0,0.13
116977,0,0.16
116978,0,0.16
116979,0,0.26
116980,0,0.26
116981,0,0.4
116982,0,0.13
116983,0,0.28
116984,0,0.48
116985,0,0.2
116986,0,0.05
116987,0,0.36
116988,0,0.38
116989,0,0.26
116990,0,0.26
116991,1,0.54
116992,0,0.31
116993,0,0.49
116994,0,0.24
116995,0,0.18
116996,0,0.2
116997,0,0.4
116998,0,0.22
116999,1,0.55
117000,1,0.66
117001,0,0.17
117002,0,0.5
117003,0,0.34
117004,0,0.3
117005,0,0.22
117006,0,0.43
117007,0,0.4
117008,0,0.22
117009,0,0.19
117010,0,0.12
117011,0,0.16
117012,1,0.5
117013,0,0.15
117014,0,0.4
117015,0,0.21
117016,0,0.28
117017,0,0.23
117018,1,0.57
117019,0,0.3
117020,0,0.3
117021,0,0.37
117022,0,0.26
117023,0,0.26
117024,1,0.66
117025,0,0.26
117026,0,0.32
117027,0,0.42
117028,0,0.22
117029,0,0.3
117030,0,0.23
117031,0,0.45
117032,0,0.2
117033,0,0.32
117034,0,0.28
117035,0,0.49
117036,0,0.28
117037,0,0.29
117038,0,0.31
117039,0,0.32
117040,0,0.18
117041,0,0.32
117042,0,0.37
117043,0,0.32
117044,0,0.19
117045,1,0.52
117046,0,0.26
117047,0,0.19
117048,0,0.29
117049,0,0.28
117050,0,0.24
117051,0,0.3
117052,0,0.39
117053,0,0.29
117054,0,0.1
117055,0,0.15
117056,0,0.38
117057,0,0.34
117058,0,0.2
117059,0,0.36
117060,0,0.14
117061,0,0.18
117062,0,0.46
117063,0,0.26
117064,0,0.28
117065,0,0.38
117066,0,0.42
117067,0,0.32
117068,0,0.3
117069,0,0.18
117070,0,0.35
117071,0,0.24
117072,1,0.54
117073,0,0.16
117074,0,0.32
117075,0,0.32
117076,0,0.42
117077,0,0.23
117078,0,0.22
117079,0,0.36
117080,0,0.47
117081,0,0.36
117082,0,0.23
117083,0,0.13
117084,0,0.35
117085,0,0.23
117086,0,0.32
117087,0,0.5
117088,0,0.36
117089,1,0.53
117090,0,0.22
117091,0,0.3
117092,0,0.5
117093,0,0.3
117094,0,0.12
117095,0,0.21
117096,0,0.38
117097,0,0.34
117098,0,0.3
117099,0,0.21
117100,0,0.18
117101,1,0.56
117102,0,0.18
117103,0,0.39
117104,1,0.52
117105,0,0.48
117106,0,0.25
117107,0,0.16
117108,0,0.02
117109,0,0.22
117110,0,0.31
117111,0,0.4
117112,0,0.34
117113,0,0.31
117114,0,0.3
117115,0,0.3
117116,0,0.2
117117,1,0.7
117118,0,0.41
117119,0,0.2
117120,1,0.54
117121,0,0.34
117122,0,0.32
117123,0,0.28
117124,1,0.6
117125,0,0.12
117126,0,0.4
117127,0,0.12
117128,1,0.56
117129,0,0.36
117130,1,0.62
117131,0,0.1
117132,0,0.29
117133,0,0.28
117134,0,0.35
117135,1,0.55
117136,0,0.34
117137,0,0.34
117138,0,0.4
117139,0,0.5
117140,0,0.46
117141,0,0.18
117142,1,0.56
117143,1,0.52
117144,0,0.36
117145,0,0.28
117146,1,0.78
117147,1,0.59
117148,0,0.12
117149,0,0.22
117150,0,0.46
117151,0,0.07
117152,0,0.48
117153,1,0.52
117154,0,0.25
117155,0,0.16
117156,0,0.16
117157,0,0.28
117158,1,0.77
117159,0,0.24
117160,1,0.5
117161,0,0.31
117162,0,0.16
117163,0,0.28
117164,0,0.37
117165,0,0.2
117166,0,0.28
117167,0,0.46
117168,0,0.36
117169,0,0.12
117170,0,0.21
117171,0,0.46
117172,1,0.72
117173,0,0.18
117174,0,0.5
117175,0,0.06
117176,0,0.27
117177,0,0.22
117178,0,0.42
117179,0,0.33
117180,0,0.18
117181,0,0.23
117182,1,0.56
117183,0,0.16
117184,0,0.36
117185,0,0.47
117186,0,0.23
117187,0,0.47
117188,0,0.31
117189,0,0.3
117190,0,0.38
117191,0,0.28
117192,0,0.1
117193,0,0.29
117194,0,0.43
117195,0,0.18
117196,1,0.55
117197,0,0.12
117198,0,0.36
117199,0,0.23
117200,0,0.24
117201,0,0.22
117202,0,0.28
117203,0,0.06
117204,0,0.36
117205,0,0.34
117206,0,0.17
117207,1,0.62
117208,1,0.7
117209,0,0.33
117210,0,0.32
117211,0,0.23
117212,0,0.31
117213,1,0.62
117214,1,0.7
117215,1,0.64
117216,1,0.62
117217,0,0.31
117218,0,0.35
117219,0,0.48
117220,0,0.32
117221,0,0.18
117222,0,0.34
117223,0,0.33
117224,0,0.22
117225,0,0.49
117226,0,0.1
117227,0,0.44
117228,0,0.2
117229,0,0.24
117230,0,0.26
117231,0,0.16
117232,0,0.34
117233,0,0.32
117234,0,0.43
117235,1,0.56
117236,0,0.34
117237,0,0.31
117238,0,0.44
117239,0,0.37
117240,0,0.4
117241,0,0.16
117242,0,0.45
117243,0,0.24
117244,0,0.22
117245,0,0.42
117246,1,0.52
117247,0,0.32
117248,0,0.32
117249,0,0.46
117250,0,0.36
117251,0,0.28
117252,0,0.24
117253,0,0.22
117254,0,0.08
117255,0,0.44
117256,0,0.38
117257,0,0.21
117258,0,0.24
117259,0,0.36
117260,0,0.4
117261,0,0.32
117262,0,0.3
117263,1,0.68
117264,0,0.3
117265,0,0.31
117266,0,0.36
117267,0,0.14
117268,0,0.16
117269,0,0.11
117270,0,0.13
117271,0,0.32
117272,0,0.34
117273,0,0.4
117274,0,0.44
117275,0,0.12
117276,0,0.32
117277,1,0.66
117278,0,0.16
117279,1,0.7
117280,0,0.38
117281,0,0.32
117282,0,0.22
117283,0,0.32
117284,0,0.5
117285,0,0.38
117286,0,0.24
117287,0,0.22
117288,0,0.16
117289,0,0.24
117290,1,0.52
117291,1,0.52
117292,1,0.56
117293,0,0.36
117294,1,0.56
117295,0,0.18
117296,0,0.31
117297,0,0.5
117298,0,0.02
117299,1,0.74
117300,0,0.16
117301,0,0.2
117302,0,0.48
117303,0,0.09
117304,1,0.59
117305,1,0.62
117306,0,0.02
117307,0,0.3
117308,0,0.11
117309,0,0.42
117310,0,0.26
117311,0,0.43
117312,0,0.48
117313,0,0.33
117314,0,0.02
117315,0,0.18
117316,0,0.29
117317,0,0.16
117318,0,0.34
117319,1,0.68
117320,1,0.57
117321,0,0.32
117322,0,0.18
117323,0,0.16
117324,0,0.47
117325,0,0.3
117326,0,0.34
117327,0,0.36
117328,0,0.48
117329,0,0.09
117330,0,0.29
117331,0,0.4
117332,0,0.22
117333,1,0.52
117334,0,0.4
117335,0,0.37
117336,1,0.62
117337,0,0.49
117338,1,0.56
117339,0,0.29
117340,0,0.31
117341,0,0.2
117342,0,0.25
117343,0,0.3
117344,0,0.36
117345,0,0.46
117346,0,0.22
117347,1,0.66
117348,0,0.21
117349,0,0.2
117350,0,0.29
117351,0,0.04
117352,0,0.34
117353,0,0.34
117354,1,0.74
117355,0,0.49
117356,1,0.55
117357,0,0.21
117358,0,0.34
117359,0,0.29
117360,0,0.45
117361,0,0.45
117362,0,0.37
117363,0,0.3
117364,1,0.72
117365,0,0.2
117366,0,0.35
117367,1,0.5
117368,0,0.4
117369,0,0.44
117370,1,0.56
117371,0,0.18
117372,0,0.29
117373,0,0.28
117374,0,0.22
117375,1,0.58
117376,0,0.22
117377,0,0.01
117378,0,0.38
117379,0,0.36
117380,0,0.36
117381,1,0.72
117382,1,0.56
117383,0,0.38
117384,0,0.36
117385,0,0.16
117386,1,0.72
117387,0,0.26
117388,0,0.42
117389,0,0.19
117390,1,0.62
117391,1,0.56
117392,0,0.37
117393,0,0.31
117394,1,0.73
117395,0,0.24
117396,0,0.34
117397,0,0.27
117398,1,0.66
117399,0,0.22
117400,0,0.36
117401,0,0.24
117402,0,0.34
117403,0,0.21
117404,0,0.46
117405,0,0.36
117406,0,0.26
117407,0,0.29
117408,0,0.32
117409,0,0.36
117410,1,0.55
117411,1,0.6
117412,0,0.48
117413,0,0.2
117414,0,0.33
117415,0,0.18
117416,0,0.29
117417,0,0.44
117418,0,0.5
117419,0,0.29
117420,0,0.32
117421,0,0.14
117422,0,0.28
117423,0,0.3
117424,0,0.24
117425,0,0.32
117426,0,0.27
117427,0,0.24
117428,1,0.69
117429,0,0.36
117430,0,0.32
117431,0,0.3
117432,0,0.38
117433,0,0.31
117434,0,0.28
117435,0,0.38
117436,0,0.37
117437,0,0.34
117438,0,0.34
117439,0,0.22
117440,0,0.25
117441,1,0.56
117442,1,0.65
117443,0,0.23
117444,0,0.27
117445,0,0.28
117446,0,0.46
117447,1,0.76
117448,1,0.51
117449,0,0.28
117450,0,0.06
117451,0,0.4
117452,1,0.5
117453,0,0.46
117454,0,0.25
117455,1,0.59
117456,0,0.2
117457,0,0.38
117458,0,0.2
117459,0,0.32
117460,0,0.28
117461,0,0.2
117462,0,0.19
117463,1,0.6
117464,0,0.28
117465,0,0.2
117466,0,0.18
117467,0,0.34
117468,0,0.24
117469,0,0.24
117470,0,0.44
117471,0,0.24
117472,1,0.74
117473,0,0.02
117474,0,0.35
117475,0,0.32
117476,0,0.48
117477,0,0.46
117478,0,0.25
117479,0,0.46
117480,0,0.21
117481,0,0.28
117482,0,0.29
117483,1,0.62
117484,0,0.18
117485,1,0.68
117486,1,0.66
117487,1,0.71
117488,0,0.2
117489,0,0.38
117490,1,0.58
117491,1,0.66
117492,0,0.37
117493,0,0.2
117494,0,0.26
117495,0,0.33
117496,0,0.46
117497,1,0.66
117498,1,0.62
117499,0,0.26
117500,1,0.7
117501,1,0.58
117502,0,0.3
117503,0,0.36
117504,1,0.58
117505,0,0.2
117506,0,0.1
117507,0,0.17
117508,1,0.6
117509,0,0.16
117510,0,0.28
117511,0,0.45
117512,1,0.68
117513,0,0.38
117514,0,0.34
117515,0,0.1
117516,0,0.46
117517,0,0.1
117518,0,0.12
117519,0,0.32
117520,0,0.2
117521,0,0.32
117522,0,0.48
117523,0,0.25
117524,0,0.16
117525,0,0.49
117526,0,0.12
117527,0,0.08
117528,0,0.18
117529,0,0.28
117530,0,0.4
117531,1,0.62
117532,0,0.2
117533,0,0.38
117534,0,0.22
117535,0,0.13
117536,1,0.58
117537,0,0.28
117538,0,0.4
117539,0,0.36
117540,0,0.39
117541,0,0.43
117542,0,0.24
117543,1,0.7
117544,1,0.6
117545,0,0.15
117546,0,0.26
117547,0,0.04
117548,0,0.31
117549,1,0.56
117550,0,0.2
117551,0,0.38
117552,0,0.46
117553,1,0.72
117554,0,0.14
117555,0,0.17
117556,0,0.19
117557,0,0.13
117558,0,0.41
117559,0,0.39
117560,0,0.47
117561,0,0.22
117562,0,0.41
117563,0,0.31
117564,0,0.2
117565,0,0.17
117566,0,0.44
117567,0,0.19
117568,0,0.16
117569,1,0.52
117570,0,0.16
117571,1,0.68
117572,1,0.53
117573,0,0.2
117574,0,0.44
117575,0,0.2
117576,0,0.32
117577,0,0.22
117578,0,0.32
117579,0,0.36
117580,1,0.66
117581,0,0.16
117582,0,0.35
117583,0,0.44
117584,0,0.14
117585,1,0.6
117586,0,0.26
117587,0,0.1
117588,0,0.42
117589,1,0.61
117590,0,0.48
117591,1,0.53
117592,0,0.2
117593,0,0.2
117594,0,0.28
117595,0,0.4
117596,0,0.21
117597,1,0.57
117598,1,0.7
117599,1,0.6
117600,0,0.16
117601,0,0.11
117602,0,0.31
117603,1,0.62
117604,0,0.1
117605,0,0.26
117606,0,0.42
117607,1,0.71
117608,0,0.37
117609,0,0.42
117610,0,0.31
117611,0,0.44
117612,0,0.48
117613,0,0.34
117614,0,0.42
117615,0,0.39
117616,1,0.72
117617,1,0.68
117618,0,0.42
117619,0,0.44
117620,0,0.17
117621,0,0.46
117622,0,0.37
117623,1,0.68
117624,1,0.56
117625,0,0.32
117626,1,0.72
117627,1,0.65
117628,0,0.26
117629,0,0.25
117630,0,0.14
117631,0,0.19
117632,0,0.26
117633,0,0.28
117634,0,0.28
117635,0,0.32
117636,0,0.42
117637,0,0.25
117638,1,0.64
117639,0,0.36
117640,1,0.64
117641,1,0.52
117642,0,0.36
117643,0,0.18
117644,1,0.74
117645,0,0.41
117646,0,0.32
117647,0,0.42
117648,0,0.14
117649,0,0.36
117650,1,0.77
117651,1,0.56
117652,0,0.1
117653,0,0.42
117654,0,0.22
117655,0,0.27
117656,0,0.22
117657,0,0.33
117658,0,0.08
117659,1,0.67
117660,0,0.25
117661,0,0.17
117662,1,0.66
117663,1,0.56
117664,0,0.4
117665,0,0.26
117666,0,0.48
117667,1,0.51
117668,0,0.46
117669,0,0.37
117670,0,0.28
117671,0,0.24
117672,0,0.33
117673,1,0.52
117674,1,0.54
117675,0,0.22
117676,0,0.29
117677,0,0.24
117678,0,0.29
117679,0,0.22
117680,0,0.48
117681,1,0.66
117682,0,0.3
117683,0,0.25
117684,0,0.34
117685,0,0.3
117686,0,0.44
117687,1,0.56
117688,0,0.49
117689,0,0.49
117690,0,0.26
117691,0,0.5
117692,0,0.44
117693,0,0.28
117694,1,0.54
117695,0,0.46
117696,0,0.27
117697,1,0.56
117698,0,0.16
117699,1,0.5
117700,0,0.38
117701,0,0.38
117702,0,0.2
117703,0,0.34
117704,1,0.5
117705,0,0.28
117706,0,0.18
117707,0,0.4
117708,0,0.16
117709,0,0.36
117710,0,0.16
117711,1,0.57
117712,0,0.3
117713,0,0.44
117714,0,0.15
117715,0,0.18
117716,0,0.44
117717,0,0.16
117718,0,0.2
117719,1,0.66
117720,0,0.19
117721,0,0.32
117722,0,0.37
117723,0,0.28
117724,0,0.42
117725,0,0.31
117726,0,0.1
117727,0,0.28
117728,0,0.31
117729,0,0.31
117730,0,0.26
117731,0,0.3
117732,0,0.3
117733,0,0.23
117734,0,0.26
117735,0,0.48
117736,0,0.15
117737,0,0.3
117738,0,0.16
117739,0,0.34
117740,1,0.66
117741,0,0.42
117742,0,0.28
117743,0,0.28
117744,0,0.21
117745,0,0.22
117746,0,0.38
117747,1,0.59
117748,0,0.14
117749,0,0.26
117750,0,0.2
117751,0,0.38
117752,0,0.16
117753,0,0.29
117754,0,0.39
117755,0,0.29
117756,0,0.28
117757,0,0.34
117758,0,0.42
117759,0,0.32
117760,0,0.5
117761,0,0.34
117762,0,0.36
117763,0,0.34
117764,1,0.63
117765,0,0.3
117766,0,0.3
117767,0,0.23
117768,0,0.28
117769,0,0.36
117770,0,0.2
117771,0,0.46
117772,1,0.55
117773,0,0.2
117774,1,0.62
117775,0,0.2
117776,0,0.18
117777,1,0.59
117778,0,0.28
117779,0,0.15
117780,0,0.13
117781,0,0.43
117782,0,0.2
117783,0,0.33
117784,0,0.28
117785,0,0.44
117786,0,0.27
117787,0,0.3
117788,0,0.22
117789,0,0.46
117790,0,0.28
117791,0,0.38
117792,0,0.16
117793,0,0.38
117794,1,0.53
117795,0,0.33
117796,0,0.32
117797,0,0.25
117798,1,0.66
117799,0,0.41
117800,1,0.56
117801,0,0.18
117802,0,0.29
117803,0,0.22
117804,1,0.59
117805,0,0.26
117806,1,0.63
117807,0,0.2
117808,0,0.22
117809,0,0.4
117810,0,0.34
117811,0,0.2
117812,0,0.23
117813,0,0.24
117814,0,0.45
117815,0,0.18
117816,0,0.42
117817,0,0.17
117818,0,0.18
117819,0,0.37
117820,0,0.43
117821,0,0.49
117822,0,0.39
